steps,forecast_index,predicted_mean,strain,train_idx,hyp
20,221,-28316.728958179563,alpha,202,1
21,222,-34075.27749251606,alpha,202,1
1,202,47365.76738930005,alpha,202,2
2,203,48064.09826502018,alpha,202,2
3,204,49400.0785259211,alpha,202,2
4,205,50072.06819159165,alpha,202,2
5,206,49358.89598207595,alpha,202,2
6,207,47527.95510110678,alpha,202,2
7,208,45372.16209164262,alpha,202,2
8,209,43520.69573871605,alpha,202,2
9,210,42163.847062340006,alpha,202,2
10,211,41118.767589290626,alpha,202,2
11,212,40080.624281570315,alpha,202,2
12,213,38843.0094307214,alpha,202,2
13,214,37375.553784418385,alpha,202,2
14,215,35772.2667446658,alpha,202,2
15,216,34150.70349496277,alpha,202,2
16,217,32577.936047143303,alpha,202,2
17,218,31054.148127711844,alpha,202,2
18,219,29540.18616501894,alpha,202,2
19,220,27996.211842761375,alpha,202,2
20,221,26405.413372302894,alpha,202,2
21,222,24775.42439942388,alpha,202,2
1,202,51130.79063330125,alpha,202,3
2,203,53126.597716406104,alpha,202,3
3,204,57429.672975617694,alpha,202,3
4,205,60302.920678140246,alpha,202,3
5,206,61272.89157180244,alpha,202,3
6,207,60708.144859359716,alpha,202,3
7,208,59933.795380697935,alpha,202,3
8,209,60236.2334401937,alpha,202,3
9,210,61971.93027583009,alpha,202,3
10,211,64644.597919158055,alpha,202,3
11,212,67408.54439449997,alpha,202,3
12,213,69640.72166966728,alpha,202,3
13,214,71289.60230325011,alpha,202,3
14,215,72751.66747533192,alpha,202,3
15,216,74526.71694625507,alpha,202,3
16,217,76888.90603949304,alpha,202,3
